Order Date,Product Category,Sales per Unit,Quantity,Total Sales
2023-12-16,Clothing,60,1,60
2023-12-16,Clothing,142,2,284
2023-12-16,Other,4,3,12
2023-12-16,Electronics,20,3,60
2023-12-16,Electronics,20,4,80
2023-12-16,Other,9,1,9
2023-12-16,Clothing,65,1,65
2023-12-16,Other,14,1,14
2023-12-16,Ornaments,55,1,55
2023-12-16,Ornaments,55,2,110
2023-12-16,Clothing,150,1,150
2023-12-16,Clothing,92,3,276
2023-12-16,Clothing,65,1,65
2023-12-16,Ornaments,20,2,40
2023-12-16,Ornaments,67,1,67
2023-12-16,Electronics,500,2,1000
2023-12-16,Ornaments,107,3,321
2023-12-16,Other,4,2,8
2023-12-16,Other,4,1,4
2023-12-16,Ornaments,15,1,15
2023-12-16,Clothing,97,1,97
2023-12-16,Clothing,70,2,140
2023-12-16,Clothing,97,1,97
2023-12-16,Other,10,1,10
2023-12-16,Ornaments,65,3,195
2023-12-16,Ornaments,90,2,180
2023-12-16,Ornaments,15,1,15
2023-12-16,Clothing,92,1,92
2023-12-16,Other,9,2,18
2023-12-16,Clothing,65,1,65
2023-12-16,Clothing,95,3,285
2023-12-16,Clothing,123,2,246
2023-12-16,Ornaments,40,3,120
2023-12-16,Other,9,5,45
2023-12-16,Other,64,2,128
2023-12-16,Clothing,45,5,225
2023-12-16,Ornaments,90,4,360
2023-12-16,Clothing,60,4,240
2023-12-16,Clothing,97,1,97
2023-12-16,Other,9,3,27
2023-12-16,Clothing,95,2,190
2023-12-16,Electronics,300,3,900
2023-12-16,Clothing,97,1,97
2023-12-16,Ornaments,20,3,60
2023-12-16,Clothing,97,1,97
2023-12-16,Clothing,130,1,130
2023-12-16,Other,28,3,84
2023-12-16,Ornaments,60,3,180
2023-12-16,Electronics,30,1,30
2023-12-16,Clothing,110,2,220
2023-12-16,Ornaments,20,1,20
2023-12-16,Clothing,118,1,118
2023-12-16,Ornaments,15,5,75
2023-12-16,Ornaments,60,2,120
2023-12-16,Clothing,165,5,825
2023-12-16,Clothing,105,3,315
2023-12-16,Electronics,25,2,50
2023-12-16,Clothing,125,1,125
2023-12-16,Beauty,500,3,1500
2023-12-16,Ornaments,27,3,81
2023-12-16,Ornaments,55,2,110
2023-12-16,Ornaments,60,2,120
2023-12-16,Clothing,60,1,60
2023-12-16,Clothing,295,1,295
2023-12-16,Electronics,505,1,505
2023-12-16,Ornaments,20,4,80
2023-12-16,Clothing,95,1,95
2023-12-16,Other,49,1,49
2023-12-16,Clothing,118,1,118
2023-12-16,Clothing,65,3,195
2023-12-17,Electronics,500,4,2000
2023-12-17,Clothing,65,6,390
2023-12-17,Clothing,100,2,200
2023-12-17,Clothing,70,1,70
2023-12-17,Ornaments,90,5,450
2023-12-17,Other,29,4,116
2023-12-17,Clothing,100,1,100
2023-12-17,Ornaments,15,3,45
2023-12-17,Clothing,122,2,244
2023-12-17,Clothing,170,2,340
2023-12-17,Other,75,1,75
2023-12-17,Ornaments,20,1,20
2023-12-17,Other,23,3,69
2023-12-17,Ornaments,20,2,40
2023-12-17,Ornaments,25,2,50
2023-12-17,Clothing,97,1,97
2023-12-17,Clothing,170,2,340
2023-12-17,Other,9,3,27
2023-12-17,Clothing,137,1,137
2023-12-17,Other,14,1,14
2023-12-17,Ornaments,90,3,270
2023-12-17,Other,23,3,69
2023-12-17,Other,54,3,162
2023-12-17,Clothing,35,3,105
2023-12-17,Clothing,300,1,300
2023-12-17,Clothing,137,4,548
2023-12-17,Ornaments,80,1,80
2023-12-17,Ornaments,20,4,80
2023-12-17,Clothing,65,1,65
2023-12-17,Electronics,300,3,900
2023-12-17,Ornaments,15,2,30
2023-12-17,Ornaments,15,1,15
2023-12-17,Clothing,97,2,194
2023-12-17,Clothing,118,1,118
2023-12-17,Electronics,305,1,305
2023-12-17,Ornaments,50,3,150
2023-12-17,Clothing,60,1,60
2023-12-17,Ornaments,35,2,70
2023-12-17,Other,45,1,45
2023-12-17,Clothing,60,2,120
2023-12-17,Clothing,142,2,284
2023-12-17,Ornaments,90,1,90
2023-12-17,Electronics,20,3,60
2023-12-17,Clothing,105,1,105
2023-12-17,Clothing,65,5,325
2023-12-17,Clothing,92,1,92
2023-12-17,Ornaments,50,4,200
2023-12-17,Clothing,500,2,1000
2023-12-17,Ornaments,15,3,45
2023-12-17,Ornaments,15,4,60
2023-12-17,Clothing,123,1,123
2023-12-17,Ornaments,10,1,10
2023-12-17,Clothing,65,1,65
2023-12-17,Clothing,113,3,339
2023-12-17,Clothing,168,1,168
2023-12-17,Electronics,300,4,1200
2023-12-17,Clothing,97,1,97
2023-12-17,Other,10,2,20
2023-12-17,Ornaments,20,2,40
2023-12-17,Clothing,97,1,97
2023-12-17,Ornaments,107,2,214
2023-12-17,Other,10,1,10
2023-12-17,Clothing,100,3,300
2023-12-17,Electronics,45,2,90
2023-12-17,Ornaments,20,3,60
2023-12-17,Clothing,92,1,92
2023-12-17,Ornaments,40,2,80
2023-12-17,Other,18,1,18
2023-12-17,Other,14,3,42
2023-12-17,Clothing,92,4,368
2023-12-17,Clothing,97,1,97
2023-12-17,Ornaments,15,1,15
2023-12-17,Clothing,155,3,465
2023-12-17,Clothing,105,1,105
2023-12-17,Clothing,140,4,560
2023-12-17,Ornaments,15,3,45
2023-12-17,Clothing,92,3,276
2023-12-17,Other,23,3,69
2023-12-17,Clothing,97,2,194
2023-12-17,Clothing,92,1,92
2023-12-17,Ornaments,40,1,40
2023-12-17,Clothing,65,2,130
2023-12-17,Clothing,70,2,140
2023-12-17,Ornaments,25,3,75
2023-12-17,Clothing,100,2,200
2023-12-17,Other,4,1,4
2023-12-17,Ornaments,105,1,105
2023-12-17,Clothing,97,1,97
2023-12-17,Other,18,1,18
2023-12-17,Clothing,105,2,210
2023-12-18,Clothing,113,3,339
2023-12-18,Clothing,70,3,210
2023-12-18,Ornaments,20,1,20
2023-12-18,Clothing,65,1,65
2023-12-18,Ornaments,37,1,37
2023-12-18,Other,14,1,14
2023-12-18,Other,10,1,10
2023-12-18,Clothing,70,1,70
2023-12-18,Ornaments,125,3,375
2023-12-18,Clothing,135,2,270
2023-12-18,Ornaments,45,1,45
2023-12-18,Ornaments,20,1,20
2023-12-18,Clothing,65,5,325
2023-12-18,Clothing,65,3,195
2023-12-18,Ornaments,15,2,30
2023-12-18,Beauty,25,1,25
2023-12-18,Ornaments,15,1,15
2023-12-18,Clothing,97,1,97
2023-12-18,Clothing,100,2,200
2023-12-18,Electronics,30,1,30
2023-12-18,Clothing,105,2,210
2023-12-18,Clothing,125,4,500
2023-12-18,Clothing,97,2,194
2023-12-18,Clothing,65,4,260
2023-12-18,Electronics,295,5,1475
2023-12-18,Ornaments,20,2,40
2023-12-18,Clothing,130,2,260
2023-12-18,Electronics,300,3,900
2023-12-18,Clothing,65,5,325
2023-12-18,Beauty,495,2,990
2023-12-18,Clothing,97,1,97
2023-12-18,Ornaments,32,1,32
2023-12-18,Clothing,70,3,210
2023-12-18,Electronics,495,3,1485
2023-12-18,Clothing,105,1,105
2023-12-18,Ornaments,100,2,200
2023-12-18,Ornaments,45,1,45
2023-12-18,Ornaments,15,2,30
2023-12-18,Electronics,30,1,30
2023-12-18,Clothing,65,2,130
2023-12-18,Clothing,105,1,105
2023-12-18,Ornaments,15,2,30
2023-12-18,Clothing,140,4,560
2023-12-18,Beauty,25,2,50
2023-12-18,Clothing,100,1,100
2023-12-18,Clothing,105,1,105
2023-12-18,Other,5,1,5
2023-12-18,Ornaments,55,2,110
2023-12-18,Ornaments,65,1,65
2023-12-18,Electronics,305,4,1220
2023-12-18,Ornaments,45,4,180
2023-12-18,Clothing,100,1,100
2023-12-18,Ornaments,85,1,85
2023-12-18,Other,10,3,30
2023-12-18,Other,10,4,40
2023-12-18,Ornaments,40,2,80
2023-12-18,Clothing,125,1,125
2023-12-18,Clothing,65,2,130
2023-12-18,Clothing,100,1,100
2023-12-18,Clothing,202,1,202
2023-12-18,Clothing,105,1,105
2023-12-18,Clothing,100,1,100
2023-12-18,Ornaments,50,2,100
2023-12-18,Clothing,135,1,135
2023-12-18,Other,93,2,186
2023-12-18,Ornaments,20,1,20
2023-12-18,Ornaments,67,1,67
2023-12-18,Ornaments,50,1,50
2023-12-18,Ornaments,40,3,120
2023-12-18,Other,9,1,9
2023-12-18,Clothing,92,1,92
2023-12-18,Clothing,142,1,142
2023-12-18,Clothing,95,3,285
2023-12-18,Clothing,70,3,210
2023-12-18,Electronics,300,1,300
2023-12-18,Ornaments,32,3,96
2023-12-18,Clothing,102,3,306
2023-12-18,Clothing,70,1,70
2023-12-18,Clothing,170,1,170
2023-12-18,Other,14,4,56
2023-12-18,Clothing,123,1,123
2023-12-18,Other,15,1,15
2023-12-18,Clothing,65,2,130
2023-12-18,Clothing,105,3,315
2023-12-18,Clothing,92,1,92
2023-12-18,Clothing,113,1,113
2023-12-18,Beauty,500,2,1000
2023-12-18,Clothing,70,5,350
2023-12-18,Other,5,5,25
2023-12-18,Ornaments,60,2,120
2023-12-18,Electronics,295,3,885
2023-12-18,Ornaments,15,2,30
2023-12-18,Clothing,65,1,65
2023-12-18,Beauty,25,5,125
2023-12-18,Ornaments,10,2,20
2023-12-18,Ornaments,107,1,107
2023-12-18,Clothing,495,2,990
2023-12-18,Clothing,115,2,230
2023-12-18,Clothing,60,4,240
2023-12-18,Clothing,105,2,210
2023-12-18,Other,9,3,27
2023-12-18,Clothing,25,1,25
2023-12-18,Clothing,65,1,65
2023-12-18,Clothing,97,1,97
2023-12-18,Other,44,1,44
2023-12-18,Other,35,3,105
2023-12-18,Ornaments,55,2,110
2023-12-18,Ornaments,10,2,20
2023-12-19,Clothing,100,3,300
2023-12-19,Clothing,137,3,411
2023-12-19,Clothing,130,1,130
2023-12-19,Ornaments,10,3,30
2023-12-19,Ornaments,15,4,60
2023-12-19,Ornaments,45,1,45
2023-12-19,Clothing,137,2,274
2023-12-19,Clothing,110,1,110
2023-12-19,Ornaments,20,5,100
2023-12-19,Ornaments,15,1,15
2023-12-19,Clothing,170,1,170
2023-12-19,Clothing,105,2,210
2023-12-19,Other,15,1,15
2023-12-19,Clothing,137,1,137
2023-12-19,Clothing,102,2,204
2023-12-19,Clothing,70,1,70
2023-12-19,Ornaments,20,1,20
2023-12-19,Electronics,30,5,150
2023-12-19,Clothing,85,1,85
2023-12-19,Clothing,65,1,65
2023-12-19,Ornaments,45,1,45
2023-12-19,Ornaments,10,2,20
2023-12-19,Clothing,65,1,65
2023-12-19,Clothing,60,2,120
2023-12-19,Ornaments,90,1,90
2023-12-19,Clothing,305,2,610
2023-12-19,Clothing,70,1,70
2023-12-19,Clothing,105,2,210
2023-12-19,Clothing,70,2,140
2023-12-19,Other,44,5,220
2023-12-19,Ornaments,70,2,140
2023-12-19,Ornaments,32,2,64
2023-12-19,Clothing,123,2,246
2023-12-19,Clothing,65,1,65
2023-12-19,Clothing,105,2,210
2023-12-19,Clothing,60,1,60
2023-12-19,Clothing,105,1,105
2023-12-19,Clothing,70,1,70
2023-12-19,Clothing,300,2,600
2023-12-19,Clothing,118,1,118
2023-12-19,Clothing,100,1,100
2023-12-19,Clothing,295,3,885
2023-12-19,Ornaments,67,1,67
2023-12-19,Ornaments,20,1,20
2023-12-19,Ornaments,85,1,85
2023-12-19,Clothing,65,2,130
2023-12-19,Clothing,60,2,120
2023-12-19,Ornaments,90,4,360
2023-12-19,Ornaments,32,3,96
2023-12-19,Ornaments,20,1,20
2023-12-19,Electronics,495,3,1485
2023-12-19,Clothing,130,2,260
2023-12-19,Clothing,50,2,100
2023-12-19,Other,4,1,4
2023-12-19,Clothing,100,1,100
2023-12-19,Clothing,113,4,452
2023-12-19,Other,10,2,20
2023-12-19,Ornaments,72,1,72
2023-12-19,Other,35,1,35
2023-12-19,Clothing,60,1,60
2023-12-19,Ornaments,15,2,30
2023-12-19,Beauty,30,3,90
2023-12-19,Other,98,1,98
2023-12-19,Clothing,92,1,92
2023-12-19,Other,49,1,49
2023-12-19,Clothing,97,1,97
2023-12-19,Clothing,123,3,369
2023-12-19,Clothing,305,2,610
2023-12-19,Ornaments,70,1,70
2023-12-19,Other,50,1,50
2023-12-19,Ornaments,45,2,90
2023-12-19,Ornaments,32,3,96
2023-12-19,Clothing,100,1,100
2023-12-19,Clothing,100,5,500
2023-12-19,Ornaments,45,1,45
2023-12-19,Clothing,125,2,250
2023-12-19,Clothing,97,1,97
2023-12-19,Ornaments,85,3,255
2023-12-19,Ornaments,15,4,60
2023-12-19,Other,10,2,20
2023-12-19,Clothing,95,3,285
2023-12-19,Electronics,295,2,590
2023-12-19,Other,10,2,20
2023-12-19,Ornaments,20,1,20
2023-12-19,Other,54,3,162
2023-12-20,Clothing,105,1,105
2023-12-20,Ornaments,60,2,120
2023-12-20,Ornaments,32,1,32
2023-12-20,Other,35,2,70
2023-12-20,Clothing,65,1,65
2023-12-20,Clothing,160,2,320
2023-12-20,Ornaments,50,1,50
2023-12-20,Other,9,4,36
2023-12-20,Clothing,100,1,100
2023-12-20,Clothing,150,1,150
2023-12-20,Other,15,2,30
2023-12-20,Clothing,125,1,125
2023-12-20,Clothing,130,2,260
2023-12-20,Clothing,60,2,120
2023-12-20,Ornaments,50,4,200
2023-12-20,Ornaments,15,1,15
2023-12-20,Ornaments,37,1,37
2023-12-20,Clothing,100,2,200
2023-12-20,Electronics,30,1,30
2023-12-20,Clothing,60,1,60
2023-12-20,Other,23,3,69
2023-12-20,Ornaments,80,2,160
2023-12-20,Ornaments,50,1,50
2023-12-20,Clothing,85,1,85
2023-12-20,Clothing,70,1,70
2023-12-20,Other,74,2,148
2023-12-20,Ornaments,27,2,54
2023-12-20,Electronics,295,4,1180
2023-12-20,Other,15,4,60
2023-12-20,Clothing,60,1,60
2023-12-20,Electronics,45,2,90
2023-12-20,Clothing,170,3,510
2023-12-20,Beauty,300,3,900
2023-12-20,Ornaments,10,3,30
2023-12-20,Other,10,2,20
2023-12-20,Clothing,130,1,130
2023-12-20,Other,4,3,12
2023-12-20,Electronics,50,3,150
2023-12-20,Ornaments,37,1,37
2023-12-20,Beauty,495,3,1485
2023-12-20,Ornaments,95,1,95
2023-12-20,Clothing,65,1,65
2023-12-20,Electronics,25,1,25
2023-12-20,Ornaments,20,2,40
2023-12-20,Other,15,3,45
2023-12-20,Clothing,65,2,130
2023-12-20,Clothing,100,1,100
2023-12-20,Ornaments,50,2,100
2023-12-20,Clothing,95,3,285
2023-12-20,Clothing,130,5,650
2023-12-20,Ornaments,15,2,30
2023-12-20,Clothing,65,2,130
2023-12-20,Other,14,2,28
2023-12-20,Clothing,102,2,204
2023-12-20,Ornaments,95,3,285
2023-12-20,Other,15,5,75
2023-12-20,Other,14,1,14
2023-12-20,Clothing,35,3,105
2023-12-20,Other,10,3,30
2023-12-20,Ornaments,60,1,60
2023-12-20,Other,63,1,63
2023-12-20,Clothing,123,3,369
2023-12-20,Ornaments,55,1,55
2023-12-20,Electronics,45,4,180
2023-12-20,Clothing,100,1,100
2023-12-20,Ornaments,85,2,170
2023-12-20,Clothing,100,2,200
2023-12-20,Clothing,92,1,92
2023-12-20,Ornaments,105,1,105
2023-12-20,Other,4,2,8
2023-12-20,Clothing,92,1,92
2023-12-20,Clothing,95,5,475
2023-12-20,Ornaments,20,3,60
2023-12-20,Other,4,3,12
2023-12-20,Electronics,50,4,200
2023-12-20,Clothing,130,1,130
2023-12-20,Clothing,105,2,210
2023-12-20,Ornaments,32,1,32
2023-12-20,Clothing,135,4,540
2023-12-20,Clothing,60,2,120
2023-12-20,Clothing,97,2,194
2023-12-20,Clothing,132,1,132
2023-12-20,Ornaments,15,5,75
2023-12-20,Ornaments,25,1,25
2023-12-20,Other,84,1,84
2023-12-20,Clothing,102,2,204
2023-12-20,Clothing,127,4,508
2023-12-20,Clothing,65,3,195
2023-12-20,Clothing,70,1,70
2023-12-20,Other,23,1,23
2023-12-20,Clothing,92,2,184
2023-12-20,Ornaments,15,1,15
2023-12-20,Clothing,70,3,210
2023-12-20,Clothing,137,2,274
2023-12-20,Clothing,65,1,65
2023-12-20,Ornaments,45,2,90
2023-12-20,Other,9,2,18
2023-12-20,Clothing,35,2,70
2023-12-20,Clothing,60,2,120
2023-12-20,Clothing,50,1,50
2023-12-20,Clothing,197,1,197
2023-12-20,Electronics,35,2,70
2023-12-20,Ornaments,20,1,20
2023-12-20,Electronics,295,5,1475
2023-12-20,Ornaments,32,1,32
2023-12-20,Ornaments,67,4,268
2023-12-20,Clothing,295,2,590
2023-12-20,Electronics,50,3,150
2023-12-20,Other,45,1,45
2023-12-20,Electronics,25,2,50
2023-12-20,Beauty,50,4,200
2023-12-20,Ornaments,15,1,15
2023-12-20,Clothing,135,2,270
2023-12-20,Clothing,97,1,97
2023-12-21,Other,15,1,15
2023-12-21,Clothing,110,2,220
2023-12-21,Other,34,4,136
2023-12-21,Clothing,143,1,143
2023-12-21,Clothing,70,1,70
2023-12-21,Clothing,142,1,142
2023-12-21,Ornaments,32,2,64
2023-12-21,Clothing,120,1,120
2023-12-21,Clothing,105,1,105
2023-12-21,Clothing,60,1,60
2023-12-21,Ornaments,55,1,55
2023-12-21,Ornaments,90,1,90
2023-12-21,Ornaments,25,1,25
2023-12-21,Ornaments,20,1,20
2023-12-21,Clothing,140,1,140
2023-12-21,Clothing,100,2,200
2023-12-21,Ornaments,45,2,90
2023-12-21,Ornaments,50,2,100
2023-12-21,Clothing,95,1,95
2023-12-21,Clothing,195,2,390
2023-12-21,Ornaments,90,4,360
2023-12-21,Clothing,118,1,118
2023-12-21,Clothing,65,1,65
2023-12-21,Clothing,140,1,140
2023-12-21,Clothing,170,3,510
2023-12-21,Electronics,505,3,1515
2023-12-21,Clothing,102,1,102
2023-12-21,Other,9,1,9
2023-12-21,Other,9,2,18
2023-12-21,Clothing,295,2,590
2023-12-21,Other,14,4,56
2023-12-21,Clothing,100,4,400
2023-12-21,Other,63,2,126
2023-12-21,Clothing,300,1,300
2023-12-21,Other,4,2,8
2023-12-21,Other,14,2,28
2023-12-21,Clothing,110,1,110
2023-12-21,Clothing,65,2,130
2023-12-21,Clothing,65,1,65
2023-12-21,Clothing,60,2,120
2023-12-21,Clothing,160,3,480
2023-12-21,Other,5,1,5
2023-12-21,Clothing,135,1,135
2023-12-21,Other,9,2,18
2023-12-21,Other,10,1,10
2023-12-21,Ornaments,115,3,345
2023-12-21,Clothing,70,1,70
2023-12-21,Clothing,92,2,184
2023-12-21,Ornaments,15,1,15
2023-12-21,Clothing,70,1,70
2023-12-21,Clothing,70,4,280
2023-12-21,Clothing,65,1,65
2023-12-21,Ornaments,45,2,90
2023-12-21,Ornaments,20,2,40
2023-12-21,Ornaments,20,1,20
2023-12-21,Ornaments,20,1,20
2023-12-21,Clothing,117,1,117
2023-12-21,Other,9,2,18
2023-12-21,Ornaments,20,1,20
2023-12-21,Ornaments,50,1,50
2023-12-21,Ornaments,50,2,100
2023-12-21,Clothing,55,3,165
2023-12-21,Other,9,2,18
2023-12-21,Clothing,123,1,123
2023-12-21,Clothing,60,1,60
2023-12-21,Clothing,132,1,132
2023-12-21,Ornaments,45,3,135
2023-12-21,Ornaments,15,3,45
2023-12-21,Ornaments,15,1,15
2023-12-21,Other,4,2,8
2023-12-21,Clothing,135,1,135
2023-12-21,Ornaments,25,3,75
2023-12-21,Clothing,65,1,65
2023-12-21,Clothing,60,1,60
2023-12-21,Clothing,142,4,568
2023-12-21,Clothing,70,3,210
2023-12-21,Clothing,170,2,340
2023-12-21,Clothing,105,1,105
2023-12-21,Electronics,25,4,100
2023-12-21,Beauty,25,3,75
2023-12-21,Clothing,65,2,130
2023-12-21,Ornaments,60,2,120
2023-12-21,Other,44,1,44
2023-12-21,Ornaments,45,1,45
2023-12-21,Ornaments,65,1,65
2023-12-21,Other,49,1,49
2023-12-21,Other,14,1,14
2023-12-21,Ornaments,15,1,15
2023-12-22,Electronics,505,4,2020
2023-12-22,Other,10,2,20
2023-12-22,Beauty,25,1,25
2023-12-22,Clothing,50,1,50
2023-12-22,Other,23,1,23
2023-12-22,Other,9,2,18
2023-12-22,Electronics,30,2,60
2023-12-22,Electronics,45,2,90
2023-12-22,Clothing,100,1,100
2023-12-22,Other,15,4,60
2023-12-22,Ornaments,90,2,180
2023-12-22,Other,15,6,90
2023-12-22,Beauty,500,2,1000
2023-12-22,Other,10,1,10
2023-12-22,Clothing,100,1,100
2023-12-22,Electronics,295,1,295
2023-12-22,Clothing,105,1,105
2023-12-22,Ornaments,45,1,45
2023-12-22,Clothing,113,2,226
2023-12-22,Clothing,97,1,97
2023-12-22,Clothing,300,2,600
2023-12-22,Ornaments,85,2,170
2023-12-22,Ornaments,20,2,40
2023-12-22,Ornaments,50,2,100
2023-12-22,Clothing,60,2,120
2023-12-22,Ornaments,90,4,360
2023-12-22,Clothing,130,1,130
2023-12-22,Ornaments,32,3,96
2023-12-22,Clothing,495,4,1980
2023-12-22,Beauty,20,2,40
2023-12-22,Clothing,100,1,100
2023-12-22,Clothing,65,1,65
2023-12-22,Clothing,65,1,65
2023-12-22,Ornaments,37,1,37
2023-12-22,Other,9,2,18
2023-12-22,Clothing,300,1,300
2023-12-22,Clothing,60,1,60
2023-12-22,Clothing,118,1,118
2023-12-22,Ornaments,55,1,55
2023-12-22,Other,10,2,20
2023-12-22,Ornaments,15,1,15
2023-12-22,Ornaments,32,1,32
2023-12-22,Ornaments,15,1,15
2023-12-22,Ornaments,155,1,155
2023-12-22,Clothing,155,2,310
2023-12-22,Other,4,5,20
2023-12-22,Ornaments,15,1,15
2023-12-22,Ornaments,25,1,25
2023-12-22,Clothing,60,1,60
2023-12-22,Ornaments,10,1,10
2023-12-22,Clothing,60,5,300
2023-12-22,Clothing,135,1,135
2023-12-22,Clothing,70,1,70
2023-12-22,Ornaments,60,3,180
2023-12-22,Ornaments,20,4,80
2023-12-22,Clothing,132,4,528
2023-12-22,Clothing,137,1,137
2023-12-22,Clothing,60,2,120
2023-12-22,Clothing,110,2,220
2023-12-22,Ornaments,10,2,20
2023-12-22,Clothing,70,2,140
2023-12-22,Other,60,1,60
2023-12-22,Ornaments,15,3,45
2023-12-22,Ornaments,32,1,32
2023-12-22,Ornaments,20,1,20
2023-12-22,Other,75,4,300
2023-12-22,Clothing,120,2,240
2023-12-22,Ornaments,27,3,81
2023-12-22,Clothing,160,5,800
2023-12-22,Other,9,2,18
2023-12-22,Clothing,25,1,25
2023-12-22,Clothing,135,2,270
2023-12-22,Clothing,60,4,240
2023-12-22,Clothing,132,3,396
2023-12-22,Ornaments,65,2,130
2023-12-22,Clothing,92,3,276
2023-12-22,Other,50,5,250
2023-12-22,Ornaments,55,1,55
2023-12-22,Clothing,65,2,130
2023-12-22,Other,55,5,275
2023-12-22,Clothing,135,2,270
2023-12-22,Ornaments,45,3,135
2023-12-22,Clothing,70,2,140
2023-12-22,Clothing,65,1,65
2023-12-22,Other,10,2,20
2023-12-22,Clothing,92,2,184
2023-12-22,Ornaments,72,1,72
2023-12-22,Other,49,2,98
2023-12-22,Ornaments,57,5,285
2023-12-23,Clothing,105,6,630
2023-12-23,Clothing,100,4,400
2023-12-23,Clothing,135,1,135
2023-12-23,Clothing,60,2,120
2023-12-23,Ornaments,85,2,170
2023-12-23,Ornaments,15,1,15
2023-12-23,Clothing,125,4,500
2023-12-23,Clothing,60,2,120
2023-12-23,Ornaments,90,1,90
2023-12-23,Ornaments,15,2,30
2023-12-23,Clothing,170,1,170
2023-12-23,Clothing,97,1,97
2023-12-23,Ornaments,90,2,180
2023-12-23,Clothing,122,3,366
2023-12-23,Clothing,130,3,390
2023-12-23,Ornaments,15,1,15
2023-12-23,Clothing,65,1,65
2023-12-23,Clothing,135,2,270
2023-12-23,Clothing,123,1,123
2023-12-23,Clothing,118,1,118
2023-12-23,Clothing,142,1,142
2023-12-23,Clothing,110,4,440
2023-12-23,Other,63,1,63
2023-12-23,Ornaments,50,1,50
2023-12-23,Ornaments,15,1,15
2023-12-23,Ornaments,10,1,10
2023-12-23,Clothing,140,2,280
2023-12-23,Ornaments,20,1,20
2023-12-23,Ornaments,67,1,67
2023-12-23,Electronics,300,1,300
2023-12-23,Clothing,125,2,250
2023-12-23,Clothing,95,1,95
2023-12-23,Beauty,500,1,500
2023-12-23,Clothing,25,4,100
2023-12-23,Ornaments,77,1,77
2023-12-23,Clothing,105,1,105
2023-12-23,Other,14,2,28
2023-12-23,Electronics,305,1,305
2023-12-23,Clothing,105,1,105
2023-12-23,Other,10,1,10
2023-12-23,Clothing,123,1,123
2023-12-23,Electronics,300,3,900
2023-12-23,Ornaments,25,1,25
2023-12-23,Other,9,2,18
2023-12-23,Other,10,1,10
2023-12-23,Clothing,140,1,140
2023-12-23,Clothing,97,4,388
2023-12-23,Ornaments,25,2,50
2023-12-23,Other,23,1,23
2023-12-23,Clothing,97,2,194
2023-12-23,Ornaments,45,2,90
2023-12-23,Other,10,1,10
2023-12-23,Ornaments,15,4,60
2023-12-23,Ornaments,20,1,20
2023-12-23,Other,4,1,4
2023-12-23,Clothing,105,1,105
2023-12-23,Clothing,105,2,210
2023-12-23,Ornaments,15,1,15
2023-12-23,Clothing,110,2,220
2023-12-23,Ornaments,25,1,25
2023-12-23,Electronics,25,3,75
2023-12-23,Electronics,35,2,70
2023-12-23,Beauty,20,2,40
2023-12-23,Other,74,2,148
2023-12-23,Ornaments,27,5,135
2023-12-23,Electronics,25,1,25
2023-12-23,Clothing,100,4,400
2023-12-23,Other,109,1,109
2023-12-23,Other,9,1,9
2023-12-23,Clothing,130,3,390
2023-12-23,Ornaments,15,1,15
2023-12-23,Clothing,30,4,120
2023-12-23,Clothing,117,1,117
2023-12-23,Ornaments,50,2,100
2023-12-23,Clothing,120,1,120
2023-12-23,Beauty,35,3,105
2023-12-23,Other,9,4,36
2023-12-23,Clothing,165,2,330
2023-12-23,Clothing,50,1,50
2023-12-23,Clothing,97,1,97
2023-12-23,Electronics,300,1,300
2023-12-23,Other,4,1,4
2023-12-23,Other,10,1,10
2023-12-23,Clothing,110,3,330
2023-12-23,Beauty,25,1,25
2023-12-23,Clothing,95,2,190
2023-12-23,Other,44,1,44
2023-12-23,Clothing,100,5,500
2023-12-23,Other,10,2,20
2023-12-23,Other,10,4,40
2023-12-24,Clothing,118,1,118
2023-12-24,Clothing,105,2,210
2023-12-24,Clothing,130,5,650
2023-12-24,Ornaments,15,3,45
2023-12-24,Clothing,125,2,250
2023-12-24,Clothing,95,3,285
2023-12-24,Electronics,50,1,50
2023-12-24,Ornaments,85,2,170
2023-12-24,Clothing,125,5,625
2023-12-24,Electronics,505,1,505
2023-12-24,Ornaments,20,1,20
2023-12-24,Other,4,2,8
2023-12-24,Clothing,125,2,250
2023-12-24,Ornaments,45,2,90
2023-12-24,Clothing,130,4,520
2023-12-24,Clothing,145,2,290
2023-12-24,Clothing,35,1,35
2023-12-24,Ornaments,25,1,25
2023-12-24,Ornaments,67,1,67
2023-12-24,Clothing,92,1,92
2023-12-24,Clothing,92,2,184
2023-12-24,Other,4,2,8
2023-12-24,Clothing,92,2,184
2023-12-24,Ornaments,32,5,160
2023-12-24,Other,9,1,9
2023-12-24,Ornaments,40,1,40
2023-12-24,Clothing,65,4,260
2023-12-24,Other,14,1,14
2023-12-24,Clothing,100,1,100
2023-12-24,Other,14,1,14
2023-12-24,Ornaments,15,1,15
2023-12-24,Ornaments,15,2,30
2023-12-24,Clothing,500,4,2000
2023-12-24,Ornaments,95,5,475
2023-12-24,Clothing,92,1,92
2023-12-24,Other,5,1,5
2023-12-24,Ornaments,77,2,154
2023-12-24,Electronics,30,1,30
2023-12-24,Clothing,153,1,153
2023-12-24,Ornaments,45,3,135
2023-12-24,Clothing,70,2,140
2023-12-24,Other,44,4,176
2023-12-24,Other,10,1,10
